ANNB,M02,C04,ANNB-M02-C04,予備,102,29067,-2147454581,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,C05,ANNB-M02-C05,予備,102,29068,-2147454580,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,C06,ANNB-M02-C06,Ｍ／Ｄ−ＲＦＰ（Ａ）吸込流量低,102,29069,-2147454579,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,C07,ANNB-M02-C07,予備,102,29070,-2147454578,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,C08,ANNB-M02-C08,Ｍ／Ｄ−ＲＦＰ（Ｂ）吸込流量低,102,29071,-2147454577,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,C09,ANNB-M02-C09,予備,102,29072,-2147454576,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,D01,ANNB-M02-D01,ＨＰＣＰ（Ａ）吐出圧力低,102,29073,-2147454575,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,D02,ANNB-M02-D02,ＨＰＣＰ（Ｂ）吐出圧力低,102,29074,-2147454574,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,D03,ANNB-M02-D03,ＨＰＣＰ（Ｃ）吐出圧力低,102,29075,-2147454573,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,D04,ANNB-M02-D04,復水系／給水系制御電源喪失,102,29076,-2147454572,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,D05,ANNB-M02-D05,予備,102,29077,-2147454571,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,D06,ANNB-M02-D06,Ｍ／Ｄ−ＲＦＰ（Ａ）吸込圧力低,102,29078,-2147454570,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,D07,ANNB-M02-D07,予備,102,29079,-2147454569,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,D08,ANNB-M02-D08,Ｍ／Ｄ−ＲＦＰ（Ｂ）吸込圧力低,102,29080,-2147454568,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,D09,ANNB-M02-D09,予備,102,29081,-2147454567,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,E01,ANNB-M02-E01,ＨＰＣＰ（Ａ）軸受油圧低,102,29082,-2147454566,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,E02,ANNB-M02-E02,ＨＰＣＰ（Ｂ）軸受油圧低,102,29083,-2147454565,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,E03,ANNB-M02-E03,ＨＰＣＰ（Ｃ）軸受油圧低,102,29084,-2147454564,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,E04,ANNB-M02-E04,ＨＰＣＰ補助油ポンプ不待機,102,29085,-2147454563,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,E05,ANNB-M02-E05,Ｍ／Ｄ−ＲＦＰシール水制御盤異常,102,29086,-2147454562,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,E06,ANNB-M02-E06,予備,102,29087,-2147454561,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,E07,ANNB-M02-E07,Ｍ／Ｄ−ＲＦＰ補助油ポンプ不待機,102,29088,-2147454560,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,E08,ANNB-M02-E08,予備,102,29089,-2147454559,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M02,E09,ANNB-M02-E09,予備,102,29090,-2147454558,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,A01,ANNB-M03-A01,ＲＦＰ−Ｔ（Ａ）トリップ,102,29091,-2147454557,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,A02,ANNB-M03-A02,ＲＣＩＣ作動ＲＦＰ−Ｔトリップ,102,29092,-2147454556,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,A03,ANNB-M03-A03,ＲＦＰ−Ｔ（Ｂ）トリップ,102,29093,-2147454555,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,A04,ANNB-M03-A04,予備,102,29094,-2147454554,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,A05,ANNB-M03-A05,ＣＵＷブローダウン圧力高,102,29095,-2147454553,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,A06,ANNB-M03-A06,原子炉水位高トリップ,102,29096,-2147454552,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,A07,ANNB-M03-A07,原子炉圧力高,102,29097,-2147454551,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,A08,ANNB-M03-A08,ＲＦＰ−Ｔロック,102,29098,-2147454550,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,A09,ANNB-M03-A09,給水流量制御装置重故障,102,29099,-2147454549,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,B01,ANNB-M03-B01,Ｔ／Ｄ−ＲＦＰ（Ａ）吸込流量低,102,29100,-2147454548,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,B02,ANNB-M03-B02,予備,102,29101,-2147454547,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,B03,ANNB-M03-B03,Ｔ／Ｄ−ＲＦＰ（Ｂ）吸込流量低,102,29102,-2147454546,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,B04,ANNB-M03-B04,予備,102,29103,-2147454545,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,B05,ANNB-M03-B05,ＣＵＷブローダウン流量調節弁ロック,102,29104,-2147454544,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,B06,ANNB-M03-B06,原子炉水位高／低,102,29105,-2147454543,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,B07,ANNB-M03-B07,予備,102,29106,-2147454542,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,B08,ANNB-M03-B08,給水流量調節弁ロック,102,29107,-2147454541,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,B09,ANNB-M03-B09,給水流量制御装置軽故障,102,29108,-2147454540,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,C01,ANNB-M03-C01,Ｔ／Ｄ−ＲＦＰ（Ａ）吸込圧力低,102,29109,-2147454539,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,C02,ANNB-M03-C02,予備,102,29110,-2147454538,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,C03,ANNB-M03-C03,Ｔ／Ｄ−ＲＦＰ（Ｂ）吸込圧力低,102,29111,-2147454537,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,C04,ANNB-M03-C04,予備,102,29112,-2147454536,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,C05,ANNB-M03-C05,予備,102,29113,-2147454535,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,C06,ANNB-M03-C06,ＡＲＩ（Ａ）動作,102,29114,-2147454534,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,C07,ANNB-M03-C07,ＡＲＩ（Ｂ）動作,102,29115,-2147454533,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,C08,ANNB-M03-C08,給水流量調節小弁ロック,102,29116,-2147454532,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,C09,ANNB-M03-C09,予備,102,29117,-2147454531,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,D01,ANNB-M03-D01,ＲＦＰ−Ｔ（Ａ）制御装置重故障トリップ,102,29118,-2147454530,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,D02,ANNB-M03-D02,予備,102,29119,-2147454529,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,D03,ANNB-M03-D03,ＲＦＰ−Ｔ（Ｂ）制御装置重故障トリップ,102,29120,-2147454528,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,D04,ANNB-M03-D04,予備,102,29121,-2147454527,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,D05,ANNB-M03-D05,予備,102,29122,-2147454526,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,D06,ANNB-M03-D06,ＡＴＷＳ原子炉水位低（Ｌ２）,102,29123,-2147454525,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,D07,ANNB-M03-D07,ＡＴＷＳ原子炉圧力高,102,29124,-2147454524,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,D08,ANNB-M03-D08,ＲＦＰ流量制限,102,29125,-2147454523,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,D09,ANNB-M03-D09,予備,102,29126,-2147454522,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,E01,ANNB-M03-E01,ＲＦＰ−Ｔ（Ａ）制御装置軽故障,102,29127,-2147454521,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,E02,ANNB-M03-E02,Ｔ／Ｄ−ＲＦＰシール水制御盤異常,102,29128,-2147454520,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,E03,ANNB-M03-E03,ＲＦＰ−Ｔ（Ｂ）制御装置軽故障,102,29129,-2147454519,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,E04,ANNB-M03-E04,予備,102,29130,-2147454518,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,E05,ANNB-M03-E05,予備,102,29131,-2147454517,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,E06,ANNB-M03-E06,予備,102,29132,-2147454516,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,E07,ANNB-M03-E07,予備,102,29133,-2147454515,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,E08,ANNB-M03-E08,予備,102,29134,-2147454514,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M03,E09,ANNB-M03-E09,主水位制御器自動モ−ド除外,102,29135,-2147454513,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
,,,--,予備,0,29136,-2147454512,0,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,--,予備,0,29137,-2147454511,0,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,--,予備,0,29138,-2147454510,0,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,--,予備,0,29139,-2147454509,0,,,,0,,,,,,,,,,,,,,,,,,,,,
,,,--,予備,0,29140,-2147454508,0,,,,0,,,,,,,,,,,,,,,,,,,,,
ANNB,M04,A01,ANNB-M04-A01,格納容器隔離弁手動隔離押釦隔離位置,102,29141,-2147454507,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,A02,ANNB-M04-A02,再循環（Ａ）流量制限,102,29142,-2147454506,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,A03,ANNB-M04-A03,再循環流量制御装置重故障,102,29143,-2147454505,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,A04,ANNB-M04-A04,再循環（Ｂ）流量制限,102,29144,-2147454504,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,A05,ANNB-M04-A05,ＳＲＭ高／機器動作不能,102,29145,-2147454503,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,A06,ANNB-M04-A06,ＩＲＭ　Ａ系高高／機器動作不能,102,29146,-2147454502,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,A07,ANNB-M04-A07,安定性制限領域,102,29147,-2147454501,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,A08,ANNB-M04-A08,ＡＰＲＭチャンネル（Ａ）（Ｃ）（Ｅ）高高,102,29148,-2147454500,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,A09,ANNB-M04-A09,予備,102,29149,-2147454499,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,B01,ANNB-M04-B01,Ａ系選択制御棒挿入,102,29150,-2147454498,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,B02,ANNB-M04-B02,ＰＬＲポンプモ−タ（Ａ）電圧低,102,29151,-2147454497,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,B03,ANNB-M04-B03,再循環流量制御装置軽故障,102,29152,-2147454496,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,B04,ANNB-M04-B04,ＰＬＲポンプモ−タ（Ｂ）電圧低,102,29153,-2147454495,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
ANNB,M04,B05,ANNB-M04-B05,ＳＲＭペリオド短,102,29154,-2147454494,3,,,,0,ＯＮ,ＯＦＦ,,,,,,,,,,,,,,,,,,,
